  -7.0438566e-01  -6.4931554e-01  -5.2662225e-01  -4.8432884e-01  -4.2436180e-01  -3.6153055e-01  -3.5017462e-01  -3.2007814e-01  -3.3525897e-01  -2.5861211e-01  -2.3421032e-01  -2.0944257e-01  -2.2372460e-01  -2.0918934e-01  -1.5547549e-01  -1.9484265e-01  -2.2144549e-01  -1.7906657e-01  -1.6798660e-01  -1.4480262e-01  -8.6835354e-02  -8.8865174e-02  -1.1688780e-01  -1.3331003e-01  -1.1982237e-01  -1.0620299e-01  -8.8315850e-02  -8.4399619e-02  -8.0734181e-02  -7.9428282e-02  -8.2403691e-02  -7.4238397e-02  -7.6429785e-02  -5.5819156e-02  -7.1953848e-02  -4.5403101e-02  -4.1661586e-02  -1.6676619e-02  -6.3934699e-02  -8.7980441e-02  -5.9039906e-02  -6.0579858e-02  -4.5550200e-02  -3.0821373e-02  -1.1762037e-02  -5.7732438e-02  -7.3097119e-02  -6.5419916e-02  -4.3834054e-02  -6.4205520e-02  -5.2941871e-02  -5.2022477e-02  -3.4270323e-03  -2.9719681e-02  -2.4696111e-02  -2.3421171e-02  -2.5764639e-03  -1.5333770e-02  -5.4011711e-03  -4.3228207e-02  -3.6370279e-02  -4.5888921e-03  -7.4878216e-03  -4.4859012e-02
  -6.8393845e-01  -5.7833727e-01  -5.0039830e-01  -4.0940254e-01  -3.9861694e-01  -3.6197909e-01  -3.0622187e-01  -2.8785502e-01  -2.7628325e-01  -2.5228769e-01  -2.1929781e-01  -2.4421124e-01  -2.3305610e-01  -1.5997554e-01  -1.6060090e-01  -1.6728651e-01  -1.9886925e-01  -1.6402188e-01  -1.4528248e-01  -1.0718975e-01  -9.8358977e-02  -1.1244301e-01  -1.1942006e-01  -1.0257127e-01  -9.5146493e-02  -8.1446279e-02  -7.8118027e-02  -8.8447260e-02  -1.0213934e-01  -8.8162104e-02  -5.7868218e-02  -5.2402332e-02  -8.3060277e-02  -5.1688906e-02  -4.7386914e-02  -5.2880320e-02  -2.9350512e-02  -1.4683933e-02  -5.9789953e-02  -3.8790832e-02  -5.6465395e-02  -4.9500139e-02  -3.7188756e-02  -4.2947134e-02  -8.3357720e-03  -3.4984042e-02  -3.2391514e-02  -5.1557613e-02  -2.2412642e-02  -3.6428297e-02  -3.3268392e-02  -7.1116261e-03  -6.6995333e-03  -6.3567309e-03  -4.3042715e-02  -5.1203227e-02  -4.2151594e-02  -1.5207055e-02  -3.3628196e-02  -5.0676684e-02  -2.2585718e-02  -1.1098858e-02  -3.2644611e-02  -1.8807745e-02
  -6.4866371e-01  -4.7241988e-01  -4.5797559e-01  -3.7906395e-01  -3.3188998e-01  -3.2898136e-01  -2.8716489e-01  -2.4695739e-01  -2.4992906e-01  -2.3874210e-01  -2.2435547e-01  -1.9935344e-01  -2.1490758e-01  -1.8836619e-01  -1.7941115e-01  -1.4637436e-01  -1.3278010e-01  -1.2925185e-01  -1.1251495e-01  -1.4617662e-01  -1.2221856e-01  -9.7115847e-02  -1.1201805e-01  -8.5386255e-02  -1.0829160e-01  -6.8674051e-02  -9.2070219e-02  -6.9548495e-02  -6.8143269e-02  -8.1761239e-02  -4.3635557e-02  -4.3906050e-02  -6.4200037e-02  -7.7611663e-02  -6.7677042e-02  -4.7363381e-02  -6.0420376e-02  -4.2893385e-02  -4.8017204e-02  -6.0374733e-02  -6.6448145e-02  -3.2305179e-02  -3.4627945e-02  -7.2970380e-02  -4.4893892e-02  -2.5737439e-02  -3.4490640e-02  -3.3625861e-02  -2.5946246e-02  -2.7882215e-02  -4.6084009e-02  -9.1844725e-03  -3.9929229e-02  -2.1171060e-02  -4.2665418e-02  -1.9710881e-02  -2.9491158e-02  -3.9830224e-02  -6.3164925e-02  -2.4139626e-02  -2.8764737e-02  -3.6561196e-02  -1.3200849e-02  -2.3763863e-02
  -5.4426545e-01  -4.6762732e-01  -3.9751053e-01  -3.5952961e-01  -3.4668881e-01  -2.6761444e-01  -2.6193905e-01  -2.5154973e-01  -2.4485558e-01  -2.2217489e-01  -1.9423315e-01  -1.7077750e-01  -1.9095134e-01  -1.7211546e-01  -1.6033970e-01  -1.3357637e-01  -1.3243620e-01  -1.2743240e-01  -1.1459880e-01  -1.2868869e-01  -1.1010851e-01  -6.7220252e-02  -9.7277674e-02  -9.6016429e-02  -9.5041871e-02  -7.8902982e-02  -8.5852923e-02  -7.4440109e-02  -5.3769649e-02  -6.3587756e-02  -6.6001180e-02  -4.6682301e-02  -5.2620189e-02  -5.7242324e-02  -7.5276547e-02  -5.5424326e-02  -5.2370886e-02  -5.8374693e-02  -5.8014168e-02  -5.8465119e-02  -5.8907694e-02  -3.7216331e-02  -3.6454806e-02  -5.2320471e-02  -6.0918665e-02  -1.8194138e-02  -3.2617914e-02  -4.2527083e-02  -3.7112618e-02  -4.4844920e-02  -5.2748285e-02  -2.7595831e-02  -4.2993168e-02  -3.2900095e-02  -2.8072934e-02  -2.8539547e-02  -1.6371739e-02  -4.0488487e-02  -2.4561638e-02  -3.3133787e-02  -3.5991564e-02  -4.6374124e-02  -2.3513815e-02  -2.6606742e-02
  -4.1838574e-01  -3.0990968e-01  -3.3009958e-01  -2.6838791e-01  -2.4557609e-01  -2.1999849e-01  -1.9145172e-01  -1.7545712e-01  -1.6227410e-01  -1.4087442e-01  -1.2936275e-01  -1.4057634e-01  -1.0244980e-01  -8.9841373e-02  -8.7438161e-02  -5.6838249e-02  -7.4747955e-02  -8.3722044e-02  -7.5444907e-02  -6.0098358e-02  -6.0041388e-02  -3.9155175e-02  -3.6198989e-02  -4.5629250e-02  -2.4761409e-02  -6.4250712e-02  -5.1146891e-02  -3.8693874e-02  -4.1074873e-02  -3.2136411e-02  -5.0939504e-02  -2.4222718e-02  -5.3946579e-02  -1.4632658e-02  -2.6740232e-02  -2.1772083e-02  -5.9914431e-03  -9.3894970e-03  -2.3039343e-03  -2.4194774e-02  -1.0149242e-02  -1.0912185e-02  -1.1375268e-03  -9.9489220e-03  -1.1351803e-02  -1.2515769e-02  -1.2714794e-02  -3.2254796e-02  -2.0860766e-02  -3.1396208e-02  -3.1339880e-02  -6.5733308e-03  -2.4320899e-02  -5.9489336e-03  -6.1163876e-03  -3.3887908e-02  -1.2715610e-02  -3.6601733e-03  -2.5491735e-02  -4.9949618e-03  -4.5219183e-03  -1.1742691e-02  -2.1691899e-02  -2.1975671e-02
  -3.6757088e-01  -2.9948469e-01  -3.1372403e-01  -2.6879066e-01  -2.2658854e-01  -2.1284581e-01  -2.0111390e-01  -1.5693562e-01  -1.6055594e-01  -1.4125902e-01  -1.4631942e-01  -1.4454200e-01  -1.0504104e-01  -1.1994678e-01  -1.2007526e-01  -9.4559737e-02  -8.7972283e-02  -9.8990608e-02  -9.9845515e-02  -9.2900517e-02  -8.1887090e-02  -7.0360912e-02  -6.8573837e-02  -8.3455941e-02  -6.7275858e-02  -7.9006077e-02  -7.7437942e-02  -4.3147326e-02  -4.5330745e-02  -7.4894442e-02  -4.6347183e-02  -7.3559403e-02  -6.2814574e-02  -6.8987142e-02  -5.3074729e-02  -7.0959058e-02  -5.3125143e-02  -2.6045770e-02  -2.2206515e-02  -5.3934643e-02  -4.5395325e-02  -4.4586047e-02  -3.8139480e-02  -5.7179195e-02  -4.3987052e-02  -3.6092789e-02  -3.9537940e-02  -2.7801660e-02  -2.8319894e-02  -5.2794364e-02  -4.0650065e-02  -5.1260240e-02  -1.3719580e-02  -2.7571144e-02  -5.1929358e-02  -3.1824931e-02  -3.4952918e-02  -3.6311914e-02  -3.2756536e-02  -4.0258781e-02  -1.7362422e-02  -4.2714626e-02  -2.3969877e-02  -3.8130030e-02
  -2.5247479e-01  -2.2209210e-01  -2.2086462e-01  -1.7499991e-01  -1.5957039e-01  -1.3374212e-01  -1.2482696e-01  -1.1414843e-01  -1.2033691e-01  -1.1658374e-01  -9.5064774e-02  -7.8187169e-02  -9.4233910e-02  -9.1437980e-02  -7.4613578e-02  -7.4493894e-02  -7.7616981e-02  -7.5336391e-02  -5.9148163e-02  -4.5829685e-02  -3.0327502e-02  -4.8731105e-02  -4.6984152e-02  -5.3995556e-02  -4.6566184e-02  -2.8414549e-02  -3.6100997e-02  -3.3128187e-02  -3.3116519e-02  -4.5595805e-02  -3.2123699e-02  -1.4295027e-02  -1.8168689e-02  -2.7185422e-02  -3.5178714e-02  -4.8570488e-02  -4.2404243e-02  -4.7106489e-02  -3.0185035e-02  -2.4907126e-02  -3.4666810e-02  -1.7820523e-02  -2.3723956e-02  -3.0207493e-02  -1.2530181e-02  -2.7653261e-02  -2.6129896e-02  -4.5115094e-02  -2.4111829e-02  -3.9932199e-02  -2.0264452e-02  -3.2241343e-02  -3.2150840e-02  -9.4080793e-03  -2.2943281e-02  -3.8313820e-02  -6.3499384e-03  -5.4834699e-02  -2.6213951e-02  -2.7469224e-02  -2.1500160e-02  -2.9936662e-03  -1.6895080e-02  -2.8818218e-02
  -1.4870772e-01  -1.4029184e-01  -1.1668889e-01  -1.0070917e-01  -5.4788192e-02  -6.9326757e-02  -4.8332505e-02  -5.7215259e-02  -6.6836031e-02  -6.6908098e-02  -5.3551426e-02  -2.9846706e-02  -3.0770737e-02  -4.0605500e-02  -4.0148257e-02  -2.4287738e-02  -3.6270267e-02  -1.4263614e-02  -2.9999231e-02  -1.3628088e-02  -1.6371449e-02  -3.7243826e-02  -2.2159257e-02  -2.4474694e-02  -3.0788003e-02  -1.2082335e-02  -2.7083585e-02  -1.0328505e-02  -3.5411101e-02  -1.7695380e-02  -2.3897541e-02  -1.5301669e-02  -7.6674990e-03  -1.0247008e-02  -2.3076738e-02  -2.1202710e-02  -9.6821951e-03  -1.5036268e-02  -1.5999442e-02  -5.8861685e-03  -2.0809920e-02  -1.3807589e-02  -2.9359153e-02  -2.3002363e-02  -2.7913583e-02  -2.6150791e-03  -4.7955421e-03  -2.0339956e-02  -1.9347927e-02  -1.5226801e-02  -2.0488286e-02  -1.3868797e-02  -3.9359782e-02  -1.6837690e-02  -3.2284285e-02  -1.9111523e-02  -1.6180905e-02  -2.6384162e-02  -1.4153685e-02  -2.2971372e-02  -6.7295544e-03  -2.5424088e-02  -2.6620900e-02  -2.1897667e-02
  -1.2128934e-01  -1.4359626e-01  -9.3097640e-02  -9.3877118e-02  -7.5430350e-02  -6.0877801e-02  -6.1698381e-02  -5.4045134e-02  -8.0421773e-02  -6.3963895e-02  -4.1866209e-02  -7.7298143e-02  -4.3015640e-02  -4.1798148e-02  -7.5319729e-02  -3.8623644e-02  -5.9516039e-02  -3.5960965e-02  -4.2747380e-02  -4.8718873e-02  -5.7895838e-02  -3.3656727e-02  -3.9713783e-02  -4.1040547e-02  -3.0035615e-02  -4.0794090e-02  -1.0972013e-02  -2.3423444e-02  -4.0047266e-02  -4.7950582e-02  -2.7666563e-02  -4.9005240e-02  -3.3275524e-02  -2.7797275e-02  -3.7866716e-02  -1.2936369e-02  -5.1937578e-02  -1.5690867e-02  -3.4269079e-02  -3.2881067e-02  -2.8314314e-02  -2.6683589e-02  -3.0870194e-02  -3.8759266e-02  -2.8492629e-02  -5.2649395e-02  -4.3459986e-02  -2.1090476e-02  -2.7081467e-02  -3.8099187e-02  -2.3636318e-02  -2.2749068e-02  -1.0799544e-02  -2.4901783e-02  -3.2245114e-02  -7.2052408e-03  -2.5802373e-02  -1.9328977e-02  -2.4831402e-02  -1.8115988e-02  -3.0618271e-02  -8.0447194e-03  -1.8120196e-02  -2.5258387e-02
  -5.2035886e-02  -3.0603808e-02  -4.5891687e-02  -5.1687803e-03  -4.0067319e-02  -1.9693692e-02  -1.5088726e-03  -1.1379295e-02  -3.9364700e-03  -3.8748811e-02  -2.9863229e-02  -8.8940327e-03  -2.8029886e-02  -3.3412763e-02  -1.6095829e-02  -8.0378583e-03  -1.8067464e-02  -2.4109988e-02  -2.0801970e-02  -2.3443015e-02  -1.7574740e-02  -3.6754969e-02  -2.6151807e-03  -3.4810417e-02  -2.4312294e-02  -1.5399266e-02  -1.9490221e-02  -8.4194361e-03  -1.3268544e-02  -2.0864420e-02  -1.3732353e-02  -2.2690470e-02  -4.1099757e-02  -4.6384148e-02  -2.5604270e-02  -3.1104804e-02  -2.4413012e-02  -7.6141541e-03  -2.7948920e-02  -3.3815354e-02  -5.9656348e-02  -3.2602953e-02  -2.9198621e-02  -2.3935865e-02  -3.0143764e-02  -1.0380524e-02  -2.0535500e-02  -2.1293707e-02  -3.1818914e-02  -3.5196410e-02  -3.2188236e-02  -3.5964253e-02  -2.7511485e-02  -3.5824668e-02  -1.0581175e-02  -2.3630267e-02  -1.8773120e-02  -4.2575629e-02  -1.1601082e-02  -2.6298107e-02  -2.7136880e-02  -1.7115587e-02  -1.4653307e-02  -3.9768631e-02
