  -7.4395936e-01  -5.9804896e-01  -5.9299571e-01  -4.5871839e-01  -4.3819169e-01  -3.7129530e-01  -3.1931314e-01  -2.9421914e-01  -2.4533028e-01  -2.2650975e-01  -1.8924308e-01  -1.6470080e-01  -1.4507945e-01  -1.2931020e-01  -1.1237632e-01  -9.3087625e-02  -8.0660506e-02  -7.2311501e-02  -7.0416910e-02  -5.9278264e-02  -5.7933740e-02  -4.1327701e-02  -3.6940003e-02  -3.0634327e-02  -3.6232979e-02  -2.8427671e-02  -2.0256997e-02  -2.3419890e-02  -2.0323372e-02  -2.6611141e-02  -6.4194968e-03  -1.0945195e-02  -1.3190435e-02  -8.9734293e-03  -1.1390899e-02  -1.6425611e-02  -1.1198502e-02  -1.1450646e-02  -9.9568622e-03  -9.2279519e-03  -7.3438565e-03  -6.5788046e-03  -7.4016528e-03  -3.9051479e-03  -8.9966318e-03  -6.1911031e-03  -5.3373820e-03  -4.4755515e-03  -7.9654789e-03  -4.0571054e-03  -5.2414257e-03  -9.9331090e-03  -3.3177377e-03  -4.3809825e-03  -6.3136554e-03  -8.9325735e-03  -8.4911670e-04  -5.3484675e-03  -7.9089017e-03  -1.0943390e-02  -7.7187014e-03  -9.9842478e-03  -6.6413357e-03
  -7.3247804e-01  -5.9329492e-01  -5.8288849e-01  -4.5359746e-01  -4.3346406e-01  -3.6584665e-01  -3.1648904e-01  -2.9010251e-01  -2.4290044e-01  -2.2459062e-01  -1.8729123e-01  -1.6339678e-01  -1.4318445e-01  -1.2827693e-01  -1.1121667e-01  -9.1854082e-02  -7.9952724e-02  -7.1679856e-02  -6.8905907e-02  -5.8255277e-02  -5.7186223e-02  -4.1215195e-02  -3.6443355e-02  -3.0457340e-02  -3.5887123e-02  -2.8334960e-02  -2.0066474e-02  -2.3173762e-02  -2.0371186e-02  -2.5335433e-02  -6.5810248e-03  -1.0404008e-02  -1.2433979e-02  -9.0938207e-03  -1.0552267e-02  -1.5389621e-02  -1.0835570e-02  -1.1318227e-02  -9.3283714e-03  -8.6786127e-03  -6.5531749e-03  -6.4052520e-03  -6.6248013e-03  -3.6493469e-03  -8.2234018e-03  -6.2818541e-03  -4.8221051e-03  -4.3476889e-03  -7.9351021e-03  -3.9564920e-03  -5.2119780e-03  -9.6415416e-03  -2.9347465e-03  -3.8511827e-03  -6.0198955e-03  -8.6785564e-03  -6.7135781e-04  -4.8283415e-03  -7.4422235e-03  -1.0231741e-02  -7.4297622e-03  -9.0782782e-03  -6.5975650e-03
  -7.1946952e-01  -5.8675375e-01  -5.7130526e-01  -4.4738225e-01  -4.2735372e-01  -3.5963610e-01  -3.1272477e-01  -2.8519860e-01  -2.3984639e-01  -2.2182334e-01  -1.8485285e-01  -1.6157738e-01  -1.4085187e-01  -1.2691969e-01  -1.0970221e-01  -9.0453200e-02  -7.8992621e-02  -7.0887876e-02  -6.7224127e-02  -5.7057099e-02  -5.6319343e-02  -4.0968616e-02  -3.5823196e-02  -3.0314423e-02  -3.5398076e-02  -2.8174089e-02  -1.9725969e-02  -2.2857558e-02  -2.0317918e-02  -2.3989922e-02  -6.7266431e-03  -9.8815937e-03  -1.1686107e-02  -9.0942747e-03  -9.7193782e-03  -1.4327328e-02  -1.0454619e-02  -1.1099824e-02  -8.6808618e-03  -8.1019499e-03  -5.7481598e-03  -6.2122732e-03  -5.8624236e-03  -3.5320496e-03  -7.4707017e-03  -6.3196276e-03  -4.3215769e-03  -4.2136705e-03  -7.8305071e-03  -3.8885635e-03  -5.1887971e-03  -9.3921258e-03  -2.5444773e-03  -3.3047927e-03  -5.7136803e-03  -8.3864350e-03  -4.7961554e-04  -4.4432976e-03  -6.9578294e-03  -9.5497855e-03  -7.1745010e-03  -8.2803126e-03  -6.5744746e-03
  -7.0471054e-01  -5.7823699e-01  -5.5811437e-01  -4.3990358e-01  -4.1975179e-01  -3.5256511e-01  -3.0790612e-01  -2.7945123e-01  -2.3606141e-01  -2.1814643e-01  -1.8186412e-01  -1.5919184e-01  -1.3804857e-01  -1.2517566e-01  -1.0779533e-01  -8.8851267e-02  -7.7748754e-02  -6.9902258e-02  -6.5362888e-02  -5.5684509e-02  -5.5320761e-02  -4.0558786e-02  -3.5092305e-02  -3.0165730e-02  -3.4754877e-02  -2.7937735e-02  -1.9230222e-02  -2.2460783e-02  -2.0168219e-02  -2.2589712e-02  -6.8438121e-03  -9.3654818e-03  -1.0959052e-02  -8.9875027e-03  -8.9155297e-03  -1.3250668e-02  -1.0047491e-02  -1.0809841e-02  -8.0291278e-03  -7.5103585e-03  -4.9389444e-03  -6.0055690e-03  -5.1230747e-03  -3.5361762e-03  -6.7624909e-03  -6.3047092e-03  -3.8409284e-03  -4.0890238e-03  -7.6505248e-03  -3.8771571e-03  -5.1757614e-03  -9.1974222e-03  -2.1560322e-03  -2.7968205e-03  -5.4111764e-03  -8.0638537e-03  -2.8550515e-04  -4.2250891e-03  -6.4614241e-03  -8.9068424e-03  -6.9510531e-03  -7.6101057e-03  -6.5650326e-03
  -6.8798265e-01  -5.6757093e-01  -5.4319493e-01  -4.3100069e-01  -4.1056315e-01  -3.4453372e-01  -3.0192904e-01  -2.7280775e-01  -2.3145125e-01  -2.1351209e-01  -1.7826555e-01  -1.5619687e-01  -1.3474573e-01  -1.2298743e-01  -1.0546346e-01  -8.7012787e-02  -7.6194295e-02  -6.8690506e-02  -6.3312736e-02  -5.4138102e-02  -5.4176908e-02  -3.9961725e-02  -3.4262523e-02  -2.9970347e-02  -3.3949704e-02  -2.7617465e-02  -1.8580612e-02  -2.1975425e-02  -1.9927394e-02  -2.1150185e-02  -6.9228421e-03  -8.8441697e-03  -1.0262215e-02  -8.7877514e-03  -8.1664021e-03  -1.2171503e-02  -9.6093899e-03  -1.0464702e-02  -7.3868651e-03  -6.9180765e-03  -4.1359278e-03  -5.7892809e-03  -4.4157665e-03  -3.6295594e-03  -6.1183238e-03  -6.2483329e-03  -3.3847028e-03  -3.9920902e-03  -7.3986896e-03  -3.9379746e-03  -5.1777840e-03  -9.0626522e-03  -1.7790489e-03  -2.4334711e-03  -5.1319727e-03  -7.7191964e-03  -1.8564600e-04  -4.1822271e-03  -5.9605672e-03  -8.3098433e-03  -6.7562821e-03  -7.0795429e-03  -6.5607999e-03
  -6.6908578e-01  -5.5460723e-01  -5.2644548e-01  -4.2053044e-01  -3.9971301e-01  -3.3544723e-01  -2.9470555e-01  -2.6522311e-01  -2.2593882e-01  -2.0788905e-01  -1.7400557e-01  -1.5255900e-01  -1.3092111e-01  -1.2030670e-01  -1.0268100e-01  -8.4902793e-02  -7.4308661e-02  -6.7222898e-02  -6.1065090e-02  -5.2418826e-02  -5.2874110e-02  -3.9159656e-02  -3.3344277e-02  -2.9689019e-02  -3.2978542e-02  -2.7204402e-02  -1.7784739e-02  -2.1396950e-02  -1.9601119e-02  -1.9687068e-02  -6.9566818e-03  -8.3085543e-03  -9.6014928e-03  -8.5099840e-03  -7.4992402e-03  -1.1101423e-02  -9.1394414e-03  -1.0082046e-02  -6.7660201e-03  -6.3402526e-03  -3.3505327e-03  -5.5660947e-03  -3.7493589e-03  -3.7752264e-03  -5.5518276e-03  -6.1730562e-03  -2.9570094e-03  -3.9422016e-03  -7.0815800e-03  -4.0755215e-03  -5.2001221e-03  -8.9851223e-03  -1.4264420e-03  -2.3626359e-03  -4.8979973e-03  -7.3616618e-03  -3.5442369e-04  -4.2933880e-03  -5.4648604e-03  -7.7629270e-03  -6.5862667e-03  -6.6900864e-03  -6.5526695e-03
  -6.4785257e-01  -5.3923383e-01  -5.0779300e-01  -4.0837690e-01  -3.8715347e-01  -3.2522362e-01  -2.8616960e-01  -2.5666425e-01  -2.1946835e-01  -2.0126524e-01  -1.6904411e-01  -1.4825687e-01  -1.2656128e-01  -1.1709746e-01  -9.9431094e-02  -8.2489456e-02  -7.2078884e-02  -6.5474449e-02  -5.8613907e-02  -5.0528667e-02  -5.1399873e-02  -3.8141616e-02  -3.2346301e-02  -2.9286344e-02  -3.1841632e-02  -2.6690042e-02  -1.6855887e-02  -2.0724841e-02  -1.9195231e-02  -1.8216503e-02  -6.9406591e-03  -7.7528320e-03  -8.9789387e-03  -8.1691524e-03  -6.9409075e-03  -1.0051546e-02  -8.6408293e-03  -9.6798047e-03  -6.1763466e-03  -5.7920987e-03  -2.5971934e-03  -5.3375099e-03  -3.1318091e-03  -3.9396787e-03  -5.0697908e-03  -6.1116961e-03  -2.5616845e-03  -3.9567138e-03  -6.7073592e-03  -4.2833470e-03  -5.2473618e-03  -8.9550628e-03  -1.1209048e-03  -2.6603794e-03  -4.7311852e-03  -7.0013177e-03  -6.3138689e-04  -4.5159342e-03  -4.9859282e-03  -7.2671496e-03  -6.4367257e-03  -6.4315052e-03  -6.5316051e-03
  -6.2416231e-01  -5.2138548e-01  -4.8720140e-01  -3.9446039e-01  -3.7286964e-01  -3.1380111e-01  -2.7628262e-01  -2.4711436e-01  -2.1200854e-01  -1.9365000e-01  -1.6335597e-01  -1.4328315e-01  -1.2166352e-01  -1.1333853e-01  -9.5707309e-02  -7.9746751e-02  -6.9500627e-02  -6.3426745e-02  -5.5957158e-02  -4.8471355e-02  -4.9744183e-02  -3.6903691e-02  -3.1275562e-02  -2.8732395e-02  -3.0543665e-02  -2.6067163e-02  -1.5812422e-02  -1.9962708e-02  -1.8715575e-02  -1.6755077e-02  -6.8722284e-03  -7.1748365e-03  -8.3928843e-03  -7.7796152e-03  -6.5142987e-03  -9.0323551e-03  -8.1206429e-03  -9.2751781e-03  -5.6252114e-03  -5.2881808e-03  -1.8990594e-03  -5.1042145e-03  -2.5693577e-03  -4.0963379e-03  -4.6723593e-03  -6.1035407e-03  -2.2024232e-03  -4.0474832e-03  -6.2845956e-03  -4.5473876e-03  -5.3223544e-03  -8.9576113e-03  -9.0690545e-04  -3.2467395e-03  -4.6495068e-03  -6.6489833e-03  -9.4974624e-04  -4.8021042e-03  -4.5371135e-03  -6.8204069e-03  -6.3033098e-03  -6.2831012e-03  -6.4893074e-03
  -5.9795328e-01  -5.0105280e-01  -4.6467892e-01  -3.7874528e-01  -3.5688468e-01  -3.0114509e-01  -2.6503814e-01  -2.3657668e-01  -2.0355473e-01  -1.8507557e-01  -1.5693352e-01  -1.3764599e-01  -1.1623734e-01  -1.0902531e-01  -9.1514839e-02  -7.6656903e-02  -6.6578782e-02  -6.1069476e-02  -5.3097961e-02  -4.6253029e-02  -4.7900683e-02  -3.5448908e-02  -3.0137405e-02  -2.8003832e-02  -2.9093730e-02  -2.5330753e-02  -1.4677140e-02  -1.9118035e-02  -1.8167893e-02  -1.5319796e-02  -6.7507349e-03  -6.5758837e-03  -7.8385773e-03  -7.3547371e-03  -6.2333346e-03  -8.0536522e-03  -7.5895935e-03  -8.8835427e-03  -5.1176550e-03  -4.8418673e-03  -1.3069096e-03  -4.8664861e-03  -2.0657386e-03  -4.2257229e-03  -4.3546562e-03  -6.1868570e-03  -1.8828751e-03  -4.2182156e-03  -5.8214279e-03  -4.8503440e-03  -5.4254227e-03  -8.9753042e-03  -8.4943250e-04  -3.9904857e-03  -4.6621372e-03  -6.3157712e-03  -1.2980206e-03  -5.1106563e-03  -4.1327560e-03  -6.4176485e-03  -6.1817434e-03  -6.2174331e-03  -6.4187654e-03
  -5.6923207e-01  -4.7828892e-01  -4.4028339e-01  -3.6124576e-01  -3.3926323e-01  -2.8725369e-01  -2.5246501e-01  -2.2507745e-01  -1.9412990e-01  -1.7559766e-01  -1.4978871e-01  -1.3136973e-01  -1.1030535e-01  -1.0417058e-01  -8.6871287e-02  -7.3212376e-02  -6.3327593e-02  -5.8401551e-02  -5.0045265e-02  -4.3882745e-02  -4.5867612e-02  -3.3786812e-02  -2.8935878e-02  -2.7084564e-02  -2.7505030e-02  -2.4478849e-02  -1.3476632e-02  -1.8201647e-02  -1.7557747e-02  -1.3927971e-02  -6.5771940e-03  -5.9602390e-03  -7.3092602e-03  -6.9066747e-03  -6.0983377e-03  -7.1246910e-03  -7.0617170e-03  -8.5173636e-03  -4.6566842e-03  -4.4649017e-03  -9.5454618e-04  -4.6245484e-03  -1.6215248e-03  -4.3145224e-03  -4.1095811e-03  -6.3888018e-03  -1.6067568e-03  -4.4640275e-03  -5.3251133e-03  -5.1751509e-03  -5.5540644e-03  -8.9904078e-03  -9.6842075e-04  -4.7933278e-03  -4.7659603e-03  -6.0121585e-03  -1.6706708e-03  -5.4107845e-03  -3.7868547e-03  -6.0514138e-03  -6.0678513e-03  -6.2050960e-03  -6.3146692e-03
  -5.3807905e-01  -4.5321307e-01  -4.1412485e-01  -3.4202882e-01  -3.2011255e-01  -2.7216139e-01  -2.3862900e-01  -2.1266746e-01  -1.8378438e-01  -1.6529499e-01  -1.4195399e-01  -1.2449497e-01  -1.0390337e-01  -9.8804391e-02  -8.1806816e-02  -6.9417193e-02  -5.9770292e-02  -5.5431693e-02  -4.6813991e-02  -4.1372793e-02  -4.3648400e-02  -3.1932766e-02  -2.7674169e-02  -2.5966059e-02  -2.5794399e-02  -2.3513224e-02  -1.2240732e-02  -1.7227018e-02  -1.6890459e-02  -1.2596995e-02  -6.3540678e-03  -5.3343407e-03  -6.7974976e-03  -6.4463244e-03  -6.0946751e-03  -6.2545952e-03  -6.5541034e-03  -8.1852623e-03  -4.2437203e-03  -4.1670080e-03  -1.0222779e-03  -4.3788294e-03  -1.2337670e-03  -4.3547056e-03  -3.9308708e-03  -6.7169741e-03  -1.3781531e-03  -4.7732437e-03  -4.8019594e-03  -5.5068959e-03  -5.7031908e-03  -8.9866634e-03  -1.2032122e-03  -5.5905937e-03  -4.9455253e-03  -5.7465804e-03  -2.0621981e-03  -5.6815095e-03  -3.5109705e-03  -5.7126541e-03  -5.9575377e-03  -6.2187990e-03  -6.1736796e-03
  -5.0464901e-01  -4.2601021e-01  -3.8636490e-01  -3.2121404e-01  -2.9958126e-01  -2.5594011e-01  -2.2363221e-01  -1.9942227e-01  -1.7259416e-01  -1.5426751e-01  -1.3348207e-01  -1.1707759e-01  -9.7079758e-02  -9.2972871e-02  -7.6363613e-02  -6.5287437e-02  -5.5938262e-02  -5.2178421e-02  -4.3424633e-02  -3.8738778e-02  -4.1251844e-02  -2.9907027e-02  -2.6355103e-02  -2.4647377e-02  -2.3981664e-02  -2.2439838e-02  -1.1002108e-02  -1.6209504e-02  -1.6171042e-02  -1.1343994e-02  -6.0850246e-03  -4.7059093e-03  -6.2965017e-03  -5.9833840e-03  -6.1961464e-03  -5.4531426e-03  -6.0865525e-03  -7.8914213e-03  -3.8790841e-03  -3.9554018e-03  -1.3835622e-03  -4.1301017e-03  -8.9612989e-04  -4.3429977e-03  -3.8151944e-03  -7.1573220e-03  -1.2022811e-03  -5.1301819e-03  -4.2576006e-03  -5.8334840e-03  -5.8657453e-03  -8.9503305e-03  -1.4881566e-03  -6.3370406e-03  -5.1763961e-03  -5.5237690e-03  -2.4661349e-03  -5.9096826e-03  -3.3115996e-03  -5.3917559e-03  -5.8467857e-03  -6.2358542e-03  -5.9945513e-03
