  -5.5682721e-01  -4.4386584e-01  -4.0477026e-01  -3.4446210e-01  -3.1547005e-01  -2.8506562e-01  -2.5575071e-01  -2.3156678e-01  -2.3002736e-01  -2.0866035e-01  -1.8714701e-01  -1.7974280e-01  -1.8425010e-01  -1.5499575e-01  -1.4562050e-01  -1.2958036e-01  -1.3585932e-01  -1.2345089e-01  -1.0962213e-01  -1.1352956e-01  -9.4153754e-02  -7.7857768e-02  -9.3541760e-02  -8.2974901e-02  -8.4663330e-02  -6.9056028e-02  -7.4915052e-02  -6.3553216e-02  -6.0745795e-02  -6.6471759e-02  -5.0573953e-02  -4.1887971e-02  -5.7905813e-02  -5.2375082e-02  -5.2196137e-02  -4.2889189e-02  -3.9548462e-02  -3.1608112e-02  -4.4764983e-02  -4.7327641e-02  -4.8848886e-02  -3.2019056e-02  -2.9271240e-02  -4.6036906e-02  -3.0533278e-02  -2.0515123e-02  -2.8066654e-02  -3.4419724e-02  -2.3277728e-02  -3.0878246e-02  -3.0583926e-02  -1.0521377e-02  -2.2218263e-02  -1.5392259e-02  -2.9796747e-02  -2.5854955e-02  -2.0145489e-02  -1.5104503e-02  -3.0821392e-02  -2.8378408e-02  -1.8600611e-02  -2.4584750e-02  -1.6173320e-02  -1.9450338e-02
  -5.4024468e-01  -4.2778081e-01  -3.9423236e-01  -3.3521122e-01  -3.0740524e-01  -2.7601195e-01  -2.4847139e-01  -2.2561534e-01  -2.2321087e-01  -2.0316364e-01  -1.8269037e-01  -1.7428811e-01  -1.7809573e-01  -1.5146734e-01  -1.4289638e-01  -1.2389849e-01  -1.2878202e-01  -1.1917977e-01  -1.0545210e-01  -1.1120212e-01  -9.3336573e-02  -7.4482697e-02  -8.9849085e-02  -7.9972334e-02  -8.1392740e-02  -6.8083286e-02  -7.3875622e-02  -6.1890449e-02  -5.7679276e-02  -6.3828112e-02  -5.0172308e-02  -4.0223544e-02  -5.6291818e-02  -5.1210100e-02  -5.1774672e-02  -4.2626765e-02  -3.9775727e-02  -3.2775515e-02  -4.2953778e-02  -4.6151418e-02  -4.7792969e-02  -2.9649052e-02  -2.8226476e-02  -4.5499765e-02  -3.2491397e-02  -1.8502091e-02  -2.6081135e-02  -3.2285680e-02  -2.3356644e-02  -2.9687042e-02  -3.3057802e-02  -1.0375477e-02  -2.2485397e-02  -1.5779421e-02  -2.8372280e-02  -2.4484030e-02  -1.8355121e-02  -1.4997586e-02  -2.9646546e-02  -2.6950766e-02  -1.7541199e-02  -2.5879170e-02  -1.5474797e-02  -1.8473683e-02
  -5.2216518e-01  -4.1143406e-01  -3.8304639e-01  -3.2567162e-01  -2.9903038e-01  -2.6642169e-01  -2.4075351e-01  -2.1929803e-01  -2.1607552e-01  -1.9685328e-01  -1.7753450e-01  -1.6846203e-01  -1.7095531e-01  -1.4720306e-01  -1.3921498e-01  -1.1790668e-01  -1.2182851e-01  -1.1487436e-01  -1.0129617e-01  -1.0809351e-01  -9.1760338e-02  -7.0674691e-02  -8.5557935e-02  -7.6901416e-02  -7.7620737e-02  -6.7224786e-02  -7.2393098e-02  -6.0044349e-02  -5.4439808e-02  -6.0950133e-02  -4.9927519e-02  -3.8710017e-02  -5.4789500e-02  -4.9506952e-02  -5.0818626e-02  -4.2095548e-02  -3.9333458e-02  -3.3334569e-02  -4.0767170e-02  -4.4745458e-02  -4.6054130e-02  -2.7424440e-02  -2.6993892e-02  -4.4251003e-02  -3.3715032e-02  -1.6608948e-02  -2.4092541e-02  -3.0093675e-02  -2.3366356e-02  -2.8593519e-02  -3.4656715e-02  -1.0315009e-02  -2.1959091e-02  -1.5915549e-02  -2.6596093e-02  -2.3184491e-02  -1.6139333e-02  -1.4832623e-02  -2.7588423e-02  -2.5399283e-02  -1.6560911e-02  -2.6548749e-02  -1.4601852e-02  -1.7408274e-02
  -5.0282281e-01  -3.9473814e-01  -3.7139789e-01  -3.1574117e-01  -2.9022009e-01  -2.5652762e-01  -2.3261175e-01  -2.1251505e-01  -2.0855872e-01  -1.8977207e-01  -1.7172732e-01  -1.6245554e-01  -1.6296006e-01  -1.4218688e-01  -1.3465272e-01  -1.1167690e-01  -1.1507397e-01  -1.1056508e-01  -9.7216253e-02  -1.0419436e-01  -8.9432435e-02  -6.6674998e-02  -8.0793536e-02  -7.3763969e-02  -7.3412400e-02  -6.6438128e-02  -7.0516045e-02  -5.7963752e-02  -5.1215920e-02  -5.7971259e-02  -4.9717722e-02  -3.7354855e-02  -5.3416526e-02  -4.7342043e-02  -4.9266529e-02  -4.1382920e-02  -3.8295323e-02  -3.3217549e-02  -3.8207844e-02  -4.3084642e-02  -4.3712940e-02  -2.5327091e-02  -2.5616373e-02  -4.2398219e-02  -3.4126772e-02  -1.4863776e-02  -2.2164012e-02  -2.7890048e-02  -2.3229492e-02  -2.7643948e-02  -3.5449984e-02  -1.0253720e-02  -2.0629705e-02  -1.5726296e-02  -2.4642430e-02  -2.2068115e-02  -1.3675064e-02  -1.4628412e-02  -2.4899940e-02  -2.3820910e-02  -1.5609387e-02  -2.6532299e-02  -1.3692757e-02  -1.6277597e-02
  -4.8250599e-01  -3.7764870e-01  -3.5946337e-01  -3.0537768e-01  -2.8085783e-01  -2.4655156e-01  -2.2411335e-01  -2.0520628e-01  -2.0065155e-01  -1.8203895e-01  -1.6539911e-01  -1.5641904e-01  -1.5431439e-01  -1.3652658e-01  -1.2938535e-01  -1.0534691e-01  -1.0857778e-01  -1.0627869e-01  -9.3285150e-02  -9.9622942e-02  -8.6443295e-02  -6.2735096e-02  -7.5730165e-02  -7.0612096e-02  -6.8902352e-02  -6.5665592e-02  -6.8343586e-02  -5.5630608e-02  -4.8160297e-02  -5.5058949e-02  -4.9417893e-02  -3.6186570e-02  -5.2160972e-02  -4.4892551e-02  -4.7166383e-02  -4.0606771e-02  -3.6821351e-02  -3.2463107e-02  -3.5337591e-02  -4.1207883e-02  -4.0927602e-02  -2.3325670e-02  -2.4175761e-02  -4.0144870e-02  -3.3761312e-02  -1.3331935e-02  -2.0391631e-02  -2.5750931e-02  -2.2904001e-02  -2.6912879e-02  -3.5536410e-02  -1.0218188e-02  -1.8618122e-02  -1.5202291e-02  -2.2711702e-02  -2.1239007e-02  -1.1203993e-02  -1.4374970e-02  -2.1909894e-02  -2.2319622e-02  -1.4616846e-02  -2.5839444e-02  -1.2912948e-02  -1.5193329e-02
  -4.6152440e-01  -3.6022250e-01  -3.4739057e-01  -2.9461022e-01  -2.7088122e-01  -2.3667436e-01  -2.1537650e-01  -1.9737169e-01  -1.9241277e-01  -1.7384921e-01  -1.5873723e-01  -1.5044976e-01  -1.4528479e-01  -1.3043469e-01  -1.2366334e-01  -9.9113123e-02  -1.0240594e-01  -1.0204452e-01  -8.9584482e-02  -9.4599808e-02  -8.2945346e-02  -5.9087468e-02  -7.0586995e-02  -6.7554012e-02  -6.4279326e-02  -6.4839209e-02  -6.6001528e-02  -5.3067683e-02  -4.5386036e-02  -5.2394859e-02  -4.8918934e-02  -3.5259174e-02  -5.0976002e-02  -4.2406017e-02  -4.4669511e-02  -3.9897090e-02  -3.5129719e-02  -3.1208724e-02  -3.2277968e-02  -3.9210399e-02  -3.7914183e-02  -2.1412360e-02  -2.2785712e-02  -3.7755925e-02  -3.2755751e-02  -1.2112957e-02  -1.8885069e-02  -2.3770719e-02  -2.2383625e-02  -2.6468322e-02  -3.5039605e-02  -1.0353934e-02  -1.6153093e-02  -1.4404551e-02  -2.1011810e-02  -2.0759358e-02  -9.0730468e-03  -1.4071851e-02  -1.8968197e-02  -2.1014887e-02  -1.3520005e-02  -2.4559607e-02  -1.2421714e-02  -1.4328597e-02
  -4.4017124e-01  -3.4263457e-01  -3.3527677e-01  -2.8352463e-01  -2.6030414e-01  -2.2700872e-01  -2.0654781e-01  -1.8907449e-01  -1.8396015e-01  -1.6545464e-01  -1.5194493e-01  -1.4458500e-01  -1.3617546e-01  -1.2418194e-01  -1.1777130e-01  -9.3197730e-02  -9.6639790e-02  -9.7890080e-02  -8.6183253e-02  -8.9394640e-02  -7.9118168e-02  -5.5912192e-02  -6.5610141e-02  -6.4731401e-02  -5.9758482e-02  -6.3881808e-02  -6.3605252e-02  -5.0332060e-02  -4.2968370e-02  -5.0143557e-02  -4.8140961e-02  -3.4637616e-02  -4.9777068e-02  -4.0146161e-02  -4.1997967e-02  -3.9362861e-02  -3.3454006e-02  -2.9663978e-02  -2.9195243e-02  -3.7211866e-02  -3.4914054e-02  -1.9648812e-02  -2.1570865e-02  -3.5506313e-02  -3.1317708e-02  -1.1321138e-02  -1.7740564e-02  -2.2027832e-02  -2.1693246e-02  -2.6316541e-02  -3.4104138e-02  -1.0880738e-02  -1.3523874e-02  -1.3450272e-02  -1.9723852e-02  -2.0605576e-02  -7.7604241e-03  -1.3780307e-02  -1.6373762e-02  -2.0032525e-02  -1.2292688e-02  -2.2862131e-02  -1.2305104e-02  -1.3830728e-02
  -4.1868781e-01  -3.2514545e-01  -3.2315017e-01  -2.7222690e-01  -2.4920821e-01  -2.1758123e-01  -1.9776122e-01  -1.8042643e-01  -1.7544105e-01  -1.5712493e-01  -1.4519427e-01  -1.3879980e-01  -1.2729156e-01  -1.1803383e-01  -1.1197770e-01  -8.7797501e-02  -9.1365781e-02  -9.3827698e-02  -8.3103331e-02  -8.4257921e-02  -7.5128019e-02  -5.3304517e-02  -6.1037840e-02  -6.2269710e-02  -5.5543438e-02  -6.2706207e-02  -6.1219112e-02  -4.7498932e-02  -4.0941959e-02  -4.8411043e-02  -4.7039032e-02  -3.4357590e-02  -4.8445642e-02  -3.8320613e-02  -3.9385158e-02  -3.9051616e-02  -3.1995369e-02  -2.8068320e-02  -2.6271381e-02  -3.5308567e-02  -3.2152000e-02  -1.8191673e-02  -2.0637169e-02  -3.3619944e-02  -2.9675133e-02  -1.1052568e-02  -1.7016044e-02  -2.0545492e-02  -2.0880325e-02  -2.6362350e-02  -3.2883047e-02  -1.1964497e-02  -1.1014570e-02  -1.2481817e-02  -1.8946804e-02  -2.0649651e-02  -7.6461655e-03  -1.3636170e-02  -1.4298887e-02  -1.9470358e-02  -1.0963104e-02  -2.0978866e-02  -1.2519711e-02  -1.3704325e-02
  -3.9723861e-01  -3.0802778e-01  -3.1096032e-01  -2.6079628e-01  -2.3770849e-01  -2.0832909e-01  -1.8908999e-01  -1.7156036e-01  -1.6699150e-01  -1.4909818e-01  -1.3858570e-01  -1.3301045e-01  -1.1889486e-01  -1.1218698e-01  -1.0648452e-01  -8.3030061e-02  -8.6648949e-02  -8.9837945e-02  -8.0289312e-02  -7.9357937e-02  -7.1092896e-02  -5.1254337e-02  -5.7051868e-02  -6.0218992e-02  -5.1781789e-02  -6.1216017e-02  -5.8826761e-02  -4.4641607e-02  -3.9293334e-02  -4.7204435e-02  -4.5601803e-02  -3.4373269e-02  -4.6842759e-02  -3.7008264e-02  -3.7003529e-02  -3.8918725e-02  -3.0881946e-02  -2.6641543e-02  -2.3667497e-02  -3.3529194e-02  -2.9791600e-02  -1.7254567e-02  -2.0042187e-02  -3.2214611e-02  -2.8018761e-02  -1.1342849e-02  -1.6715632e-02  -1.9282607e-02  -2.0001518e-02  -2.6420147e-02  -3.1513784e-02  -1.3584397e-02  -8.8364385e-03  -1.1624122e-02  -1.8641492e-02  -2.0692158e-02  -8.5367837e-03  -1.3793548e-02  -1.2749178e-02  -1.9348340e-02  -9.6072800e-03  -1.9157824e-02  -1.2908862e-02  -1.3766537e-02
  -3.7590392e-01  -2.9147949e-01  -2.9858342e-01  -2.4924551e-01  -2.2590813e-01  -1.9911470e-01  -1.8051050e-01  -1.6259870e-01  -1.5869795e-01  -1.4153411e-01  -1.3212606e-01  -1.2708830e-01  -1.1116041e-01  -1.0672319e-01  -1.0138968e-01  -7.8897150e-02  -8.2501535e-02  -8.5858853e-02  -7.7602471e-02  -7.4745213e-02  -6.7064036e-02  -4.9649711e-02  -5.3729048e-02  -5.8515412e-02  -4.8523824e-02  -5.9311378e-02  -5.6325751e-02  -4.1813636e-02  -3.7959511e-02  -4.6414497e-02  -4.3845123e-02  -3.4527654e-02  -4.4832791e-02  -3.6118606e-02  -3.4911588e-02  -3.8823988e-02  -3.0146712e-02  -2.5538037e-02  -2.1489539e-02  -3.1819167e-02  -2.7898275e-02  -1.6982380e-02  -1.9775760e-02  -3.1275089e-02  -2.6455790e-02  -1.2134384e-02  -1.6783870e-02  -1.8172622e-02  -1.9103586e-02  -2.6273717e-02  -3.0090348e-02  -1.5526126e-02  -7.0875328e-03  -1.0942546e-02  -1.8620785e-02  -2.0531820e-02  -9.8340363e-03  -1.4332407e-02  -1.1602599e-02  -1.9575678e-02  -8.3212668e-03  -1.7584236e-02  -1.3280716e-02  -1.3729749e-02
  -3.5469295e-01  -2.7555963e-01  -2.8584487e-01  -2.3750592e-01  -2.1386121e-01  -1.8975703e-01  -1.7189685e-01  -1.5362794e-01  -1.5057579e-01  -1.3448560e-01  -1.2573210e-01  -1.2088709e-01  -1.0414627e-01  -1.0159477e-01  -9.6674877e-02  -7.5279315e-02  -7.8862869e-02  -8.1788316e-02  -7.4847242e-02  -7.0357895e-02  -6.3030486e-02  -4.8307650e-02  -5.1016039e-02  -5.6987732e-02  -4.5701268e-02  -5.6901581e-02  -5.3551093e-02  -3.9038217e-02  -3.6843624e-02  -4.5838152e-02  -4.1803288e-02  -3.4574547e-02  -4.2314061e-02  -3.5410748e-02  -3.3054028e-02  -3.8560493e-02  -2.9729362e-02  -2.4815787e-02  -1.9766210e-02  -3.0066158e-02  -2.6424162e-02  -1.7311391e-02  -1.9759113e-02  -3.0670592e-02  -2.4994951e-02  -1.3279060e-02  -1.7108153e-02  -1.7181929e-02  -1.8201969e-02  -2.5748714e-02  -2.8647245e-02  -1.7477980e-02  -5.7696909e-03  -1.0422279e-02  -1.8607200e-02  -2.0031380e-02  -1.1048851e-02  -1.5215827e-02  -1.0708993e-02  -1.9963967e-02  -7.1875280e-03  -1.6297297e-02  -1.3481087e-02  -1.3333266e-02
