  -6.6950625e-01  -4.4185046e-01  -3.3525955e-01  -2.7435320e-01  -2.0349827e-01  -1.5731191e-01  -1.3040684e-01  -1.2256536e-01  -8.0262955e-02  -9.3154296e-02  -6.5034400e-02  -5.7159950e-02  -5.2301516e-02  -4.1654959e-02  -4.3323416e-02  -3.7213550e-02  -2.3841129e-02  -1.3947405e-02  -2.0964493e-02  -5.3554236e-03  -1.2310787e-02  -3.3992960e-02  -9.7109282e-03  -1.5024324e-02  -1.7773580e-02  -1.7114857e-02  -1.8957412e-02  -1.2041036e-02  -3.2840518e-03  -1.5122187e-02  -3.2004409e-02  -1.3304730e-02  -1.4904120e-02  -1.8852882e-02  -1.9473049e-02  -2.7621891e-02  -1.6588027e-02  -2.5549181e-02  -9.2181344e-03  -1.4455634e-03  -2.1183096e-02  -1.0221287e-02  -1.8055034e-02  -8.4578252e-03  -2.7497596e-02  -1.6755415e-02  -1.8779162e-02  -1.2408877e-02  -1.8848763e-02  -2.8908459e-02  -2.3643787e-02  -1.0915582e-02  -1.4062688e-02  -1.4176242e-02  -1.1953215e-02  -2.3370448e-02  -2.2960133e-02  -8.2436003e-03  -4.5174444e-03  -1.3528069e-02  -1.9981526e-02  -1.5432147e-02  -3.1907266e-02
  -6.4574298e-01  -4.4250105e-01  -3.2200315e-01  -2.6358468e-01  -1.8935609e-01  -1.4817084e-01  -1.2339491e-01  -1.0944524e-01  -8.3800965e-02  -8.7189087e-02  -5.5991277e-02  -5.8679903e-02  -4.7568591e-02  -4.0537188e-02  -4.5426947e-02  -2.1197111e-02  -1.3871895e-02  -1.0317891e-02  -3.1642480e-02  -4.3911874e-03  -1.3961457e-02  -3.4515456e-02  -1.7154623e-02  -1.3281731e-02  -1.5735418e-02  -2.3385703e-02  -9.8879679e-03  -1.8944151e-02  -1.0726504e-02  -5.1369888e-03  -2.4079892e-02  -1.5747754e-02  -2.1781097e-02  -1.9653328e-02  -2.2445092e-02  -2.3353418e-02  -2.6239231e-02  -2.9610125e-02  -1.7297302e-02  -5.3597040e-03  -1.7684099e-02  -1.8752870e-02  -2.6692488e-02  -1.0190158e-02  -1.2250934e-02  -8.2063292e-03  -2.8067381e-02  -6.8030285e-03  -2.3497852e-02  -2.2691000e-02  -2.2558321e-02  -1.2251973e-02  -1.6409345e-02  -1.0274029e-02  -1.4376807e-02  -2.2227524e-02  -1.8222471e-02  -8.6019472e-03  -4.2576698e-03  -9.9920337e-03  -1.2903991e-02  -2.6712677e-03  -2.3053459e-02
  -6.2322777e-01  -4.3655930e-01  -3.1098143e-01  -2.4830523e-01  -1.8139779e-01  -1.4426366e-01  -1.2312247e-01  -9.7937842e-02  -9.4754347e-02  -8.3580240e-02  -5.4915152e-02  -6.3160325e-02  -4.9612046e-02  -4.4079684e-02  -5.5519625e-02  -1.5210688e-02  -3.6613535e-03  -1.6962074e-02  -4.0128247e-02  -1.0462586e-02  -1.8249021e-02  -3.6687465e-02  -2.9563083e-02  -2.1492753e-02  -8.1019580e-03  -2.5040923e-02  -5.1944519e-03  -2.9892546e-02  -1.7824013e-02  -3.0950334e-03  -1.1527454e-02  -1.8714990e-02  -2.8658748e-02  -2.4671247e-02  -2.1582009e-02  -1.4892940e-02  -2.6959509e-02  -2.7334041e-02  -2.5558728e-02  -8.3977609e-03  -1.4410628e-02  -2.8791078e-02  -2.3139473e-02  -1.0201721e-02  -1.0905852e-02  -1.1391564e-02  -2.5547212e-02  -6.7928849e-03  -2.0761323e-02  -1.0685842e-02  -1.7165426e-02  -1.1943828e-02  -1.5293627e-02  -9.6701459e-03  -1.3731640e-02  -1.6670638e-02  -8.2559584e-03  -8.3389425e-03  -3.8783664e-03  -2.1099273e-02  -1.9482144e-02  -1.5507150e-02  -1.0605294e-02
  -6.0943066e-01  -4.2393770e-01  -3.0337455e-01  -2.3276396e-01  -1.8141014e-01  -1.4589770e-01  -1.2766349e-01  -9.1108514e-02  -1.0741945e-01  -8.1203501e-02  -5.9380300e-02  -6.5856398e-02  -5.6267002e-02  -4.8898289e-02  -6.3229415e-02  -2.4502139e-02  -1.0997326e-02  -2.2786108e-02  -4.4054279e-02  -1.8575059e-02  -2.2878728e-02  -3.7441166e-02  -4.0105008e-02  -2.9121102e-02  -3.7210361e-03  -2.5367984e-02  -1.3783462e-02  -3.5126254e-02  -2.2829273e-02  -5.8921660e-03  -4.5735025e-03  -1.6396009e-02  -3.0844812e-02  -2.9939107e-02  -1.9683911e-02  -8.6377362e-03  -1.8622977e-02  -2.3026976e-02  -3.0170482e-02  -1.0982558e-02  -2.1251400e-02  -3.2853638e-02  -8.2480138e-03  -7.6370095e-03  -2.0055475e-02  -1.2770534e-02  -1.6287729e-02  -1.0435168e-02  -1.2371123e-02  -7.6806816e-03  -2.2668185e-02  -1.1987998e-02  -1.0870111e-02  -6.6391479e-03  -8.0710491e-03  -9.7287431e-03  -1.2065678e-02  -1.5453315e-02  -3.1497840e-03  -3.5747570e-02  -2.5960774e-02  -1.8901490e-02  -2.1531070e-03
  -6.0643855e-01  -4.0752168e-01  -2.9923963e-01  -2.2032824e-01  -1.8696100e-01  -1.5118507e-01  -1.3264211e-01  -8.8844571e-02  -1.1528506e-01  -7.8590368e-02  -6.4942118e-02  -6.3695074e-02  -6.2124841e-02  -4.9642173e-02  -6.1513390e-02  -3.3471867e-02  -1.9027456e-02  -2.7357471e-02  -4.3646091e-02  -2.4964707e-02  -2.5583268e-02  -3.3784585e-02  -4.5019274e-02  -3.0602950e-02  -1.5015743e-02  -2.6427549e-02  -1.8394338e-02  -3.1027857e-02  -2.5517063e-02  -3.9651148e-03  -1.6471450e-02  -1.0152260e-02  -2.6054000e-02  -2.8219632e-02  -1.7564275e-02  -1.4281690e-02  -6.1779519e-03  -1.9917399e-02  -2.9027264e-02  -1.4909795e-02  -2.7044449e-02  -3.0706881e-02  -1.2581971e-02  -6.3375912e-03  -2.3463422e-02  -9.4088757e-03  -1.4076151e-02  -1.6697727e-02  -4.8420582e-03  -1.3696129e-02  -3.3562226e-02  -1.2600427e-02  -5.7503642e-03  -1.0591078e-02  -1.1527382e-03  -5.4045736e-03  -2.3653890e-02  -2.4195763e-02  -3.6076428e-03  -4.2929424e-02  -2.2058417e-02  -1.4842607e-02  -6.9900274e-03
  -6.0883759e-01  -3.9185947e-01  -2.9707044e-01  -2.1224925e-01  -1.9360477e-01  -1.5678597e-01  -1.3436572e-01  -8.8381142e-02  -1.1395364e-01  -7.4753330e-02  -6.7835824e-02  -5.5979783e-02  -6.2309142e-02  -4.3847171e-02  -5.0178424e-02  -3.8287152e-02  -2.3831645e-02  -3.2406790e-02  -3.9934343e-02  -2.6584408e-02  -2.5218836e-02  -2.6709979e-02  -4.2676866e-02  -2.7311672e-02  -2.1548699e-02  -2.6229805e-02  -1.7461025e-02  -1.7824299e-02  -2.4875621e-02  -8.3047842e-03  -2.4731990e-02  -7.7507986e-03  -1.6052951e-02  -1.7987158e-02  -1.4112571e-02  -1.9732754e-02  -1.0668216e-02  -1.5750254e-02  -2.2230954e-02  -2.0076456e-02  -2.5093002e-02  -2.5384715e-02  -3.1008103e-02  -1.2195742e-02  -2.2946158e-02  -5.1192944e-03  -2.1115808e-02  -2.1755217e-02  -4.8661682e-03  -1.4873140e-02  -3.7106762e-02  -1.4769985e-02  -8.0186416e-03  -2.2495264e-02  -8.9152156e-03  -2.1528119e-03  -2.9638944e-02  -2.9136198e-02  -7.2360819e-03  -3.9055446e-02  -8.8495723e-03  -1.3044510e-02  -7.7120121e-03
  -6.0473937e-01  -3.8041865e-01  -2.9338623e-01  -2.0744491e-01  -1.9647275e-01  -1.5862511e-01  -1.3026849e-01  -8.6683595e-02  -1.0235251e-01  -6.9512625e-02  -6.5370177e-02  -4.4270821e-02  -5.4948188e-02  -3.2636024e-02  -3.3811004e-02  -3.9686114e-02  -2.6229847e-02  -3.5716266e-02  -3.3570153e-02  -2.2645342e-02  -2.2304488e-02  -2.2236726e-02  -3.3921032e-02  -2.4973568e-02  -1.9807812e-02  -2.2883087e-02  -1.3567754e-02  -3.2564356e-03  -2.0085701e-02  -1.6748974e-02  -2.7031298e-02  -8.6187018e-03  -1.0201488e-02  -3.1358014e-03  -1.0051305e-02  -1.9580309e-02  -1.8659634e-02  -7.6162203e-03  -1.2092313e-02  -2.4272049e-02  -1.5979826e-02  -1.9811383e-02  -4.1034853e-02  -1.8082068e-02  -2.1526377e-02  -2.9712424e-03  -2.5185746e-02  -2.2709854e-02  -1.0661505e-02  -1.5601529e-02  -2.9838442e-02  -1.8312542e-02  -1.3143148e-02  -3.2326671e-02  -1.3038773e-02  -9.4486759e-03  -2.8465492e-02  -2.7877735e-02  -1.2229499e-02  -2.5587401e-02  -1.5495562e-02  -1.7730422e-02  -9.3640449e-03
  -5.7984434e-01  -3.7051169e-01  -2.8275103e-01  -2.0247338e-01  -1.9089845e-01  -1.5256251e-01  -1.1876812e-01  -8.1714409e-02  -8.2903805e-02  -6.3788666e-02  -5.6967566e-02  -3.1594969e-02  -4.1622738e-02  -2.0282965e-02  -1.8905023e-02  -3.8816626e-02  -2.6277838e-02  -3.4330318e-02  -2.5336501e-02  -1.5644299e-02  -1.9173159e-02  -2.4513508e-02  -2.1882720e-02  -2.5831562e-02  -1.0445472e-02  -1.8687578e-02  -1.2316428e-02  -2.0211108e-02  -1.2947039e-02  -2.2958055e-02  -2.3543594e-02  -4.3784766e-03  -1.6594793e-02  -1.0900565e-02  -9.5453540e-03  -1.5224816e-02  -1.9528701e-02  -3.8420971e-03  -3.5395937e-03  -2.5165521e-02  -4.3513330e-03  -1.4139716e-02  -4.0356076e-02  -1.9338627e-02  -1.8387754e-02  -8.0411021e-03  -2.4339444e-02  -1.9615994e-02  -2.3088075e-02  -2.0388204e-02  -1.8089345e-02  -2.0521387e-02  -1.4734261e-02  -3.5425427e-02  -1.0927998e-02  -2.1340943e-02  -2.3083645e-02  -2.0256460e-02  -1.6303295e-02  -7.9479509e-03  -3.1768237e-02  -1.9026575e-02  -1.5778279e-02
  -5.2391592e-01  -3.5160667e-01  -2.5921837e-01  -1.9188072e-01  -1.7335886e-01  -1.3545535e-01  -1.0004283e-01  -7.2368820e-02  -6.0617806e-02  -5.8859453e-02  -4.4737243e-02  -2.1019152e-02  -2.6334696e-02  -1.3864148e-02  -1.0541171e-02  -3.6164475e-02  -2.2964684e-02  -2.9994303e-02  -1.8404134e-02  -1.0418391e-02  -1.8551692e-02  -2.7456049e-02  -1.0970226e-02  -2.4237694e-02  -1.1576037e-02  -1.8653584e-02  -1.5176056e-02  -3.2218865e-02  -1.0716084e-02  -2.4790429e-02  -1.6827721e-02  -9.5983136e-03  -2.1692860e-02  -1.7340745e-02  -1.1500714e-02  -1.2043610e-02  -1.4192800e-02  -1.4126385e-02  -6.4583912e-03  -2.1595664e-02  -4.9678504e-03  -8.0197552e-03  -3.1977236e-02  -1.4496900e-02  -1.1259114e-02  -1.8888894e-02  -2.0488610e-02  -1.6195843e-02  -3.5431938e-02  -2.3431219e-02  -2.2119624e-02  -1.9445393e-02  -1.1183012e-02  -3.1356279e-02  -3.8676193e-03  -3.0028753e-02  -1.9448115e-02  -8.2468065e-03  -1.7401551e-02  -7.2366399e-03  -3.7657869e-02  -1.3693199e-02  -2.1389768e-02
  -4.3682486e-01  -3.1237911e-01  -2.1937168e-01  -1.7028790e-01  -1.4274911e-01  -1.0669367e-01  -7.6804836e-02  -5.8251772e-02  -4.0788616e-02  -5.4031366e-02  -3.2034562e-02  -1.4633624e-02  -1.3161927e-02  -1.5304992e-02  -9.4810051e-03  -3.2163089e-02  -1.6447463e-02  -2.9586200e-02  -1.8486011e-02  -8.3468896e-03  -1.9828843e-02  -2.6111886e-02  -5.3627608e-03  -1.6089849e-02  -2.5753336e-02  -2.0888776e-02  -1.6991692e-02  -3.3944503e-02  -1.4201612e-02  -2.2638783e-02  -1.2216633e-02  -2.2378959e-02  -2.2710297e-02  -1.4901143e-02  -1.0466344e-02  -1.2025464e-02  -6.4493759e-03  -1.9616548e-02  -7.8894951e-03  -1.4276839e-02  -7.4919142e-03  -7.5674151e-03  -2.2597571e-02  -4.7457908e-03  -2.1872626e-03  -2.9466127e-02  -1.5299443e-02  -1.6547102e-02  -3.9688742e-02  -1.9405509e-02  -3.3140766e-02  -1.6958520e-02  -3.3981823e-03  -2.5434149e-02  -1.0488766e-02  -2.9733797e-02  -1.9435007e-02  -4.6284593e-03  -1.4916384e-02  -1.4357651e-02  -2.9860309e-02  -8.1076449e-03  -2.2468391e-02
