   8.6882024e-01	   8.6416762e-01	   8.8416533e-01	   8.1203395e-01	   7.2506576e-01	   6.1471221e-01	   6.5379344e-01	   6.7552102e-01	   6.8874795e-01	   4.9686527e-01	   5.1609663e-01	   4.4816122e-01	   4.1693581e-01	   4.1577604e-01	   3.2612685e-01	   3.2901636e-01	   4.0900556e-01	   3.4809196e-01	   3.1612296e-01	   2.3723004e-01	   3.5665413e-01	   2.9397090e-01	   1.8324843e-01	   3.7783158e-01	   2.5431304e-01	   1.7644490e-01	   1.4637762e-01	   1.3676988e-01	   1.4059414e-01	   7.0889225e-02	   1.1606775e-01	   2.3812855e-01	   7.7015623e-02	   2.3993508e-01	   1.3510971e-01	   1.7113318e-01	   7.0950252e-02	   9.7266508e-02	   7.0082551e-02	   1.2762473e-01	   7.5704187e-02	   8.3675086e-02	   1.6905924e-01	   1.1230288e-01	   1.3165692e-02	   7.4404854e-02	   5.4052390e-02	   8.1100142e-03	   6.9884047e-02	   2.8695662e-02	   6.5619939e-02	   4.2584156e-02	   4.3049576e-03	  -1.8386181e-03	   5.2279078e-02	  -1.3191289e-02	   8.5793524e-02	   2.7413259e-02	   6.1706797e-02	   5.0820309e-02	  -4.9750633e-02	   5.5357537e-02	  -5.7608854e-03	  -8.5610269e-03	   1.0254371e-01	  -1.2042102e-03	   3.2473181e-02	   6.6540015e-02	   3.4060867e-02	  -6.3109449e-02	  -3.3047391e-02	  -1.0891883e-02	   6.9099635e-02	   1.1711311e-02	  -6.0447414e-02	   5.0451262e-02	   6.6248569e-02	  -7.6726804e-02	  -2.3271446e-02	   4.9362429e-02	   3.3883084e-02	  -7.8479545e-02	  -6.4644495e-03	  -4.1889935e-02	  -5.4808822e-02	  -5.8730173e-02	   1.5727149e-01	  -4.8786241e-02	  -2.8885335e-02	   1.0305388e-02	   6.0857351e-04	   9.2613567e-02	  -1.8994822e-02	  -1.8317164e-02	   5.1543013e-02	   1.9638767e-02	   1.3780798e-02	  -5.5149653e-02	  -2.4570209e-02	   2.1511442e-02	   2.0142839e-02	   7.8743772e-02	   6.0277391e-02	  -7.8695981e-02	   6.1956015e-02	  -9.4932149e-03	  -4.4950046e-02	  -3.9061119e-02	  -5.5199865e-02	   8.0337853e-02	   2.1707212e-02	  -6.1805945e-02	   2.0329520e-02	  -6.8558482e-02	   3.7387683e-02	  -4.1619819e-03	  -1.5518454e-02	  -4.4368754e-02	  -9.1635026e-03	  -2.0208414e-02	  -9.5809283e-02	   6.9409527e-02	  -1.7537026e-02	  -1.4944500e-01	  -2.2681533e-02	  -2.6393385e-03	  -3.4206182e-02	   3.5887574e-02	
   9.4109153e-01	   8.3795371e-01	   7.5412384e-01	   8.0762235e-01	   7.3141878e-01	   5.8847592e-01	   6.9430595e-01	   5.7367660e-01	   5.0821651e-01	   5.1529393e-01	   4.5671161e-01	   4.7889366e-01	   3.4881885e-01	   3.9705697e-01	   3.9031881e-01	   4.7331546e-01	   3.8857454e-01	   3.5716084e-01	   3.9786107e-01	   3.1880879e-01	   2.8233450e-01	   3.4201578e-01	   2.1899793e-01	   2.5159000e-01	   2.6160403e-01	   2.1832956e-01	   2.5741865e-01	   9.7664226e-02	   7.2487045e-02	   1.5484929e-01	   1.9713468e-01	   6.4967782e-02	   7.2873508e-02	   1.0082151e-01	   1.2064211e-01	   8.3005868e-03	   1.0773612e-01	   6.3295210e-02	  -3.3606392e-02	  -1.5704985e-03	   5.7154122e-02	   9.1413763e-02	   1.1304345e-01	   1.2298399e-01	   7.5478193e-02	   8.5594693e-02	   1.2325254e-01	   3.8382871e-02	   4.1546753e-02	   5.2181777e-03	  -5.9539668e-02	   4.5886287e-02	  -1.3635532e-02	   3.8039454e-02	   5.2382794e-03	   3.4836304e-02	   6.1871664e-02	   7.2230015e-02	   7.3293710e-02	  -5.1811364e-02	  -3.7666428e-02	   4.0205869e-02	   1.0065590e-01	   4.7273629e-03	  -2.4815912e-03	  -8.3852470e-02	   8.8973182e-03	  -3.7300205e-02	  -5.7975697e-02	  -5.0409354e-02	   1.0049743e-02	   1.1431762e-01	  -1.4061297e-02	   4.7154374e-02	   5.8243790e-02	  -6.2625140e-02	   6.3341089e-02	   5.8862669e-02	  -7.8028796e-03	  -4.9576089e-03	  -5.4992087e-02	   2.2776178e-02	  -3.3169478e-02	   6.5825036e-02	   1.4133487e-02	   4.9878965e-03	  -5.0030856e-02	   1.4625186e-02	   2.9041381e-02	  -1.9350954e-02	  -1.7645968e-02	   9.7247750e-02	  -7.4131349e-02	   3.7916676e-02	  -5.6674057e-02	  -5.3596012e-02	  -6.0656641e-03	   3.5669122e-02	   3.8847721e-02	   1.6317850e-02	   3.9196994e-02	  -3.4048684e-02	  -2.2970023e-02	   4.8551633e-02	   9.7404023e-02	   8.8160026e-02	   4.8369569e-02	   6.8880992e-02	   1.9553025e-02	  -2.6132585e-02	   1.0597804e-02	   2.6231563e-02	  -4.9282595e-02	   1.5278478e-02	  -9.9084354e-02	   2.4238225e-02	   2.5083636e-02	  -2.2957731e-02	   5.4324546e-02	  -2.0198165e-03	  -2.8933360e-02	   1.6398899e-02	   4.5797015e-02	   3.3426138e-03	   1.0173010e-02	  -2.6319215e-02	   2.7226534e-02	   5.6709894e-02	
   9.2455318e-01	   7.8298080e-01	   7.9816812e-01	   7.5258191e-01	   6.8871123e-01	   6.9696673e-01	   5.4866392e-01	   5.2339095e-01	   5.3022372e-01	   5.0308293e-01	   4.0963580e-01	   4.2414314e-01	   3.5546247e-01	   3.5836406e-01	   3.6947616e-01	   4.2608979e-01	   3.6259816e-01	   3.5334624e-01	   2.5051072e-01	   3.1493006e-01	   2.1176489e-01	   2.1095964e-01	   2.2848853e-01	   2.6962984e-01	   2.4218187e-01	   1.8898094e-01	   1.5236610e-01	   1.5109365e-01	   1.5935749e-01	   1.4270620e-01	   9.5663615e-02	   1.4756730e-02	   1.3420232e-01	   1.0123913e-01	   2.4664372e-01	   6.4461764e-02	   1.2161365e-01	  -8.8332417e-03	   1.6151275e-01	   5.5763556e-02	   8.8365458e-02	   6.3816913e-02	   1.1051146e-03	   9.5558456e-02	   1.0581995e-01	   1.0133690e-01	   3.4813375e-02	   8.0166510e-02	   7.2961912e-02	   7.8868023e-02	   1.6179379e-01	   8.8968009e-02	   2.4882400e-02	   9.3825971e-02	   7.7077955e-02	  -5.7971568e-02	   5.7561226e-02	   2.2135605e-02	   9.1388455e-03	  -8.6451341e-02	   3.0949605e-02	   7.3985843e-02	   9.0343999e-02	   2.1300726e-03	  -5.4402073e-02	   3.5153138e-02	   6.1148080e-03	   9.6444015e-03	   4.2151017e-02	  -1.4165505e-02	   4.0338796e-02	  -4.4798592e-02	   4.8498472e-02	  -5.5250785e-02	   8.5910756e-02	  -9.3003283e-02	   1.6377709e-02	  -5.4253090e-02	   1.1960945e-01	   4.2449791e-03	   2.4138251e-02	   2.8369590e-02	   1.2926837e-01	   8.9223386e-02	  -4.0402313e-02	   3.4741738e-02	  -4.8844322e-02	  -1.5775623e-02	  -3.1792559e-02	   3.7405797e-02	  -1.3742434e-02	  -1.2212986e-01	   3.1184659e-02	  -9.7803569e-02	   6.4331765e-02	   1.7481570e-02	  -5.6299444e-02	   9.8133967e-04	  -1.8007029e-02	   1.2883402e-03	   7.6501303e-02	  -5.2762161e-03	  -2.5162447e-02	   6.5963271e-02	  -1.7737926e-03	  -2.1265042e-03	   2.3226091e-02	   1.0572803e-02	   8.7241449e-03	  -2.9362278e-03	   4.1319732e-02	   4.8893281e-02	   1.2559517e-01	   3.0420129e-03	   1.0509078e-02	   4.4147781e-02	  -1.2565080e-01	  -7.5364515e-03	  -1.4319260e-02	   5.5059099e-03	   3.4391891e-02	   4.4474877e-02	   8.0047060e-02	  -1.3897009e-02	   6.3758608e-02	  -4.7321115e-02	  -3.5565505e-02	   9.9877936e-02	
   6.8124508e-01	   8.3294061e-01	   6.8459622e-01	   6.1019713e-01	   7.4160271e-01	   5.8183310e-01	   5.6679645e-01	   5.0232872e-01	   4.7970130e-01	   5.6633509e-01	   4.4680444e-01	   4.2371939e-01	   3.4742530e-01	   3.7047377e-01	   3.6804392e-01	   2.5764022e-01	   3.3444529e-01	   2.1388382e-01	   3.0515646e-01	   2.4811257e-01	   2.7173867e-01	   3.5153235e-01	   2.1419163e-01	   1.3725999e-01	   1.4887368e-01	   1.2542235e-01	   1.6914968e-01	   5.1494015e-02	   1.4654475e-01	   2.1482758e-01	   9.0039903e-02	   4.1912096e-02	   1.4125997e-01	   7.4556416e-02	   1.2126418e-01	   1.3417388e-01	   1.3927273e-01	   1.9082876e-02	   1.5904460e-01	   1.1749191e-01	  -3.8159432e-02	   1.1902265e-01	  -2.9000160e-02	   2.5227062e-02	   7.6360563e-02	   7.7305555e-03	   2.7476344e-02	   6.7415798e-03	   9.7904120e-02	   3.6478294e-02	   1.9695051e-02	   4.3816026e-02	   3.4330870e-02	   8.1006921e-03	   1.6271325e-02	   4.5045312e-02	  -3.2563922e-02	   1.1244158e-01	  -2.2132477e-02	   3.9479925e-02	  -1.3548659e-04	   7.9818001e-02	  -1.8826826e-02	  -6.9744948e-02	   4.5882959e-03	  -4.9618366e-02	   2.4112696e-02	  -8.9472786e-02	   2.6506985e-02	   1.9724157e-02	   2.2264395e-02	  -3.4412263e-02	  -1.2648116e-03	   1.7241459e-01	  -2.6873810e-02	  -4.2337948e-03	  -4.2304292e-02	   1.1215954e-02	   6.7662450e-02	   5.5425898e-02	   6.6895861e-02	  -3.7250724e-02	   1.0616698e-01	  -1.6122990e-02	   2.1253380e-02	  -3.8972702e-02	   1.0148693e-01	   5.0052098e-02	   1.0323081e-02	  -5.7601943e-04	  -3.3169566e-04	  -3.8963804e-02	   3.9160483e-04	  -1.3360454e-03	   1.1704562e-02	  -1.8074407e-02	  -5.6124881e-03	  -1.3536450e-02	   1.1800055e-02	  -5.0167779e-02	   2.1434912e-02	   5.8932586e-02	  -1.8870901e-02	  -2.3742491e-02	   1.8071714e-03	   2.1131010e-02	   3.0718343e-02	  -2.7659044e-02	  -2.4506647e-02	  -5.6612918e-03	  -2.4950908e-02	  -2.0190603e-02	  -8.4335582e-02	  -4.5227485e-02	   3.1888117e-02	  -4.7585554e-02	  -3.4779717e-02	  -5.3439492e-02	  -7.6244142e-02	  -5.6067303e-02	   1.0074889e-02	  -1.8765936e-02	   9.0103759e-03	   1.4133468e-02	   2.9969585e-02	  -1.0257017e-01	   4.7938489e-02	   7.4717363e-02	
   7.9979246e-01	   6.7765809e-01	   6.4351483e-01	   6.3318991e-01	   4.8091470e-01	   4.7161716e-01	   5.7703007e-01	   3.8645432e-01	   4.4487226e-01	   4.5175493e-01	   4.4047189e-01	   3.7176525e-01	   3.8636423e-01	   3.1951581e-01	   2.3512221e-01	   2.7872044e-01	   1.8139612e-01	   1.4997429e-01	   2.3713843e-01	   2.0048382e-01	   1.7621732e-01	   2.4459945e-01	   1.4391035e-01	   1.6376158e-01	   2.2900430e-01	   1.5478584e-01	   9.3202548e-02	   1.9941743e-01	   1.2339908e-01	   6.5490088e-02	   1.5765366e-01	   1.2750346e-01	   1.4831624e-01	   9.1772062e-02	   1.3104869e-01	  -2.0479845e-02	   4.1782195e-02	   4.7372927e-02	   4.1053014e-02	  -1.5430073e-02	   5.6033766e-02	   5.5762240e-02	   1.5681016e-01	   8.0572204e-02	   7.0624636e-02	   3.2374976e-02	   6.2234362e-02	  -6.6997080e-02	   3.9830896e-02	   1.8245457e-01	   2.7432629e-02	   9.8949904e-02	   7.9150440e-02	   4.2001796e-02	   3.2395844e-02	   2.5421690e-02	  -6.8150859e-02	   5.2836371e-02	   7.7542358e-02	  -2.8173882e-02	  -1.9092264e-02	  -2.9347958e-02	   5.0740082e-02	   4.2270703e-02	   4.4286893e-02	   4.0024997e-02	  -6.3973212e-02	  -2.6674837e-02	   1.0390763e-01	   4.5799910e-02	   5.6636395e-02	  -4.1319306e-02	   7.0961786e-02	   1.4391995e-02	  -1.5238490e-02	   1.9491174e-02	   3.2141284e-04	  -2.3649823e-02	   4.2411935e-02	   3.7732411e-02	   4.0490397e-02	  -1.5631671e-02	  -6.9699075e-02	   6.0753296e-02	  -2.8016396e-02	   9.3834503e-02	  -4.9784154e-02	  -6.7653611e-03	  -5.8552105e-02	  -4.5742879e-02	   6.4523374e-02	  -3.1077213e-03	  -3.5866322e-02	  -2.8835836e-02	  -7.6306158e-02	  -6.1268981e-02	  -2.8575647e-02	  -9.0347614e-02	   4.8103732e-02	  -6.1392004e-02	   5.7210066e-02	  -2.9154154e-02	   4.6973370e-02	  -3.5687240e-02	   2.7483920e-02	  -2.2794193e-02	  -1.2023449e-02	   7.2399975e-02	  -4.0413865e-02	  -2.3519223e-02	  -6.7390744e-02	  -1.0882771e-03	  -5.3516209e-02	  -1.7041442e-02	  -9.2232620e-02	   2.3214935e-02	   3.2402843e-02	  -6.8707444e-02	  -1.5321651e-02	   1.2828685e-02	   3.5734367e-03	  -6.5558299e-02	  -4.0840654e-02	  -3.0374215e-02	   4.0766773e-02	   2.4041583e-02	  -5.3665328e-02	  -4.3247276e-02	
   5.4499209e-01	   6.0440914e-01	   5.7113114e-01	   4.8226435e-01	   4.9731045e-01	   4.3394691e-01	   3.8476535e-01	   3.7084825e-01	   3.9237140e-01	   3.6502395e-01	   3.3921577e-01	   3.2964957e-01	   3.1113088e-01	   3.3222655e-01	   3.1020660e-01	   2.4425772e-01	   2.5731626e-01	   1.7050613e-01	   2.3656374e-01	   1.7233506e-01	   1.0748832e-01	   1.1645487e-01	   8.2294816e-02	   1.0393907e-01	   1.4255781e-01	   7.6511560e-02	   1.3541269e-01	   6.4895818e-02	   1.3660824e-01	   1.3900513e-01	   5.0891178e-02	   8.2766399e-02	   7.2170091e-02	   5.7726017e-02	   1.2681507e-01	  -6.6763246e-03	   1.4892712e-02	   1.1242226e-01	   1.4024457e-01	   5.9133607e-02	   1.0986438e-01	   1.1182601e-01	   5.0358723e-02	  -1.9974198e-03	   2.8888247e-02	   5.3466075e-02	  -4.5794075e-02	   1.1003382e-01	  -4.4425117e-02	  -1.5870298e-02	   3.7110306e-02	   9.1568977e-02	  -5.0073072e-02	   3.9767648e-02	   4.0228867e-02	   7.7294996e-02	   1.0235985e-01	   5.1151343e-02	   4.8854111e-03	  -4.5091400e-02	   5.7945804e-02	   5.7585796e-02	   1.1185421e-01	   1.2716842e-01	  -5.1132320e-02	   5.6097131e-02	   1.1802752e-02	  -4.2429883e-02	  -1.6864661e-02	   2.8073739e-02	   1.8712297e-02	   6.0470540e-02	   3.4059168e-02	  -3.4993459e-02	  -1.0148179e-01	  -3.8570531e-02	  -3.8870849e-02	  -2.1891587e-02	  -4.3369296e-02	   2.5221783e-02	  -2.5037782e-02	   1.9015512e-03	  -1.9253210e-02	   8.8238758e-03	  -1.4042532e-02	   7.0473799e-04	  -7.6089328e-02	   7.4022670e-03	   1.3223660e-02	  -5.9809004e-02	   3.6266010e-02	   7.7578006e-02	   9.8702325e-03	   3.1489063e-02	  -4.0094050e-02	   4.3612018e-02	  -4.5882880e-02	   2.6453318e-02	  -1.3399672e-01	  -1.7364509e-03	   8.6160650e-02	  -1.0225576e-01	   5.1401035e-02	  -4.0493090e-02	   4.7695873e-02	   3.6500046e-02	   3.0874674e-02	   1.4064908e-03	  -1.1286277e-01	   1.6546142e-02	  -2.6478350e-02	   3.0903603e-02	  -1.4160387e-02	   3.0130464e-02	  -1.8403790e-02	   1.2153401e-02	  -3.0856199e-02	  -1.2992828e-02	   1.2745217e-02	  -2.0650351e-02	   9.3555458e-02	  -2.3457885e-02	  -3.7056394e-02	   1.1661822e-02	   1.0119517e-02	  -2.5427457e-02	   3.2504611e-02	  -7.1306605e-02	
   5.5919392e-01	   4.8951584e-01	   5.1011894e-01	   3.5418665e-01	   4.4118129e-01	   3.7078745e-01	   3.4897986e-01	   3.6574265e-01	   3.7725636e-01	   2.7008517e-01	   2.5559693e-01	   3.1113199e-01	   2.4494071e-01	   3.2871271e-01	   1.0502478e-01	   1.4353679e-01	   2.1558948e-01	   1.6892421e-01	   2.6485994e-01	   2.8332005e-01	   1.3458004e-01	   1.3041901e-01	   1.1970876e-01	   1.1297564e-01	   9.6741027e-02	   1.2457760e-01	   1.7201666e-01	  -1.3673943e-02	   1.1727720e-01	   1.1519405e-01	   1.4420487e-01	   4.3920694e-02	   2.8635743e-02	   1.1897976e-01	   1.2089389e-01	   1.5657738e-01	   5.6856808e-02	   1.6551197e-01	   3.9849379e-02	   7.3315661e-02	  -3.5013388e-02	   3.5351940e-02	  -6.9239862e-02	  -2.0526411e-02	   2.4690565e-02	   4.1663011e-02	   2.8095802e-03	  -7.7854022e-02	  -8.5489657e-02	  -3.9002677e-02	   5.9271205e-03	   6.3454252e-02	  -3.6789822e-02	   8.5949966e-02	   1.1129572e-01	  -2.7429380e-03	   9.9610252e-02	  -2.9780792e-02	   3.7598258e-02	   4.2975152e-02	   3.3702187e-02	   4.0954783e-02	   4.2142074e-02	  -2.9049238e-02	  -2.4890819e-02	   4.3758273e-02	  -1.0704597e-02	   8.9130256e-02	  -4.6580551e-02	  -4.0516936e-02	   6.4716822e-02	  -2.5716038e-02	   1.0319862e-03	   1.9784020e-03	   9.5224200e-03	   4.4412980e-02	   1.5641181e-02	  -8.8250884e-02	  -2.7088040e-02	  -2.1461506e-02	  -4.6471115e-02	  -1.7770739e-02	  -9.6761633e-03	   3.9740795e-03	   2.2835373e-02	  -3.3895382e-02	   1.2334517e-01	  -1.8947111e-02	   2.3993043e-02	   3.2884275e-02	  -6.2732236e-03	   4.5256455e-02	  -1.2729046e-02	   6.8765536e-02	   3.0795779e-03	  -2.3284404e-02	   1.7505433e-02	   1.8520370e-02	   7.6295976e-02	   1.4064794e-02	  -1.3095855e-02	  -2.3903700e-02	   8.8717927e-03	  -4.2403955e-02	  -4.7608010e-02	  -3.3407460e-03	   1.0339298e-02	  -1.1060747e-02	   7.9802322e-02	  -1.2503733e-02	  -5.6191874e-02	  -6.5436706e-02	   3.6958777e-02	  -1.1667546e-01	  -3.0393721e-02	  -9.6699583e-03	  -1.7017148e-02	  -2.0584642e-02	  -1.6574170e-03	  -1.5035604e-02	   3.3720853e-02	   3.0693678e-02	   5.3270839e-02	   9.3157684e-03	  -4.6057286e-03	   8.0284941e-02	  -3.4302733e-03	   2.6371194e-02	
   4.4524742e-01	   3.6164137e-01	   3.7344306e-01	   3.4825939e-01	   2.9082141e-01	   3.3827025e-01	   2.6839661e-01	   3.1873487e-01	   2.3965857e-01	   1.7757886e-01	   1.9243208e-01	   1.8170184e-01	   1.4596757e-01	   1.4706503e-01	   1.3839154e-01	   1.3810934e-01	   2.0314961e-01	   1.2595984e-01	   1.3545168e-01	   1.3896291e-01	   1.7781476e-01	   1.3763392e-02	   9.2710048e-02	   1.5482897e-01	   1.5884037e-01	   9.3192115e-02	   1.3201773e-01	   1.2333913e-01	   5.8973096e-02	   7.6434694e-02	   1.0399985e-01	   6.8861940e-02	   8.5904689e-02	   2.0829178e-02	   5.9024192e-02	  -5.1892261e-02	   6.6755542e-02	   1.9884029e-02	   2.3092041e-02	  -7.1575681e-03	  -1.0827448e-03	  -2.6209396e-02	   1.9158247e-02	   7.9329375e-02	   6.7778751e-02	   8.9262195e-03	  -4.7609280e-02	   2.2816269e-02	   4.0641817e-02	  -4.9878969e-04	   7.4488927e-02	   2.7950222e-02	   5.0793676e-02	   9.4259905e-03	   3.6784244e-02	  -5.0811250e-02	   2.6437576e-02	   1.6847387e-02	   5.0551076e-02	  -6.5923015e-02	   6.2605377e-02	  -3.6906416e-02	   2.7718345e-02	   8.7600560e-03	  -4.8873037e-02	   3.9680895e-02	   3.4702388e-02	   1.9640854e-02	  -2.1861036e-02	  -1.1277376e-02	   1.0628824e-01	  -7.1295632e-02	   3.8766879e-02	   2.1873398e-02	   2.7240080e-02	  -1.2246666e-02	   1.1575702e-02	  -2.2121181e-02	  -5.8333031e-02	   3.8042938e-02	  -2.1515336e-02	  -3.4049028e-02	   3.9878984e-02	  -4.5539299e-02	   1.0271506e-02	  -1.1934697e-02	   5.2605511e-02	  -3.5620059e-02	   2.7399959e-02	   8.1738272e-02	   6.0792388e-02	  -1.3672296e-01	   9.9444558e-02	  -5.4376119e-02	  -5.6906943e-03	  -4.5035614e-02	  -1.8288380e-02	   1.4403296e-02	  -2.5097765e-02	   3.5647468e-02	  -2.1745135e-02	  -5.5696353e-03	   3.5360293e-03	  -4.6726778e-02	   2.0384895e-02	  -4.1983308e-02	  -2.7871865e-02	  -9.6055647e-03	  -9.2764724e-02	  -3.8565703e-02	   2.2151220e-02	   3.0020944e-02	   4.0818932e-02	  -9.4982698e-02	   1.8905755e-02	   3.9968568e-02	  -4.0916733e-02	   1.0136733e-02	   1.4985050e-02	  -2.3574477e-02	   8.2400677e-02	  -5.8744486e-02	  -5.1055134e-02	   1.4557481e-02	  -1.0779442e-01	   2.3924942e-02	  -4.2851989e-02	  -7.0863375e-02	
   2.8500939e-01	   2.7289247e-01	   2.5899967e-01	   2.5186944e-01	   2.5544619e-01	   2.2784402e-01	   2.6246236e-01	   1.6853034e-01	   2.3055448e-01	   2.9883598e-01	   2.2557084e-01	   1.6316660e-01	   1.4578441e-01	   1.3064357e-01	   1.8953958e-01	   1.3656842e-01	   1.9705221e-01	   1.5710090e-01	   5.4392917e-02	   9.3505317e-02	   9.3097654e-02	   7.3150622e-03	   6.5124111e-02	   5.7818786e-03	   2.0749771e-01	   3.0114982e-02	   1.0757493e-01	   1.0614515e-01	   3.1922585e-02	   2.5744592e-02	   2.6760893e-02	  -2.4913747e-03	   5.6715969e-02	   4.6171066e-02	   3.7972302e-02	   6.8540889e-02	   3.2496723e-02	   2.3867277e-02	   1.1590915e-01	  -9.5431585e-03	  -1.8740597e-02	   1.1638122e-01	  -3.3624409e-02	  -6.0241294e-02	  -5.1516139e-02	   2.1150913e-02	   2.7942620e-02	   6.2847745e-02	   1.0306100e-01	  -4.5361486e-02	  -1.6708959e-02	   8.3822578e-02	  -1.0131490e-01	  -6.5708777e-03	   1.2365921e-02	   5.2040040e-02	   1.3979931e-02	   1.1401267e-02	   4.1280150e-02	   4.2907359e-03	  -2.0401398e-02	  -5.2347031e-02	  -3.5636761e-02	  -2.0156407e-03	  -2.3124642e-02	   4.7498318e-02	   1.2636114e-02	   1.5382520e-02	   9.3029568e-02	  -1.0557680e-02	   7.8713978e-04	  -3.6377466e-02	   2.3706554e-02	   2.4837889e-02	   6.6884967e-02	   7.4386547e-02	   2.6182173e-02	  -6.0032818e-02	   6.2597614e-03	   3.5788467e-03	   4.5731323e-02	  -1.1182777e-02	  -4.7882913e-02	  -3.4346337e-02	   4.8969370e-02	  -2.3251890e-02	   3.3819063e-02	   1.1391182e-01	  -3.9408843e-02	   5.4669692e-02	   3.1289613e-02	   6.2670172e-04	  -1.6300421e-02	   3.9102816e-02	  -3.9185580e-03	  -4.1949804e-02	  -3.4224844e-03	   2.4259494e-04	  -1.1684820e-02	   9.3108071e-02	   6.6573537e-02	   1.1699100e-02	  -3.8584968e-02	  -2.3586453e-02	   1.5980734e-02	   2.3631467e-02	   3.2789467e-03	   4.1159608e-02	  -9.1310097e-02	   1.3917065e-02	   1.3084475e-02	   3.1260914e-02	  -3.2754592e-02	   6.3805098e-02	   6.3595904e-02	   5.9515301e-02	   2.8339789e-02	  -8.0091491e-03	   2.7970851e-02	  -7.0886151e-02	   6.6505331e-02	   4.7887768e-02	  -3.0799554e-02	   1.0283317e-02	   5.1383830e-02	   5.5364476e-02	   3.7734441e-02	  -8.0555631e-02	
   2.9176825e-01	   3.4217751e-01	   2.8299469e-01	   2.5799775e-01	   2.3366574e-01	   2.0392754e-01	   1.3538375e-01	   1.3558349e-01	   1.5855221e-01	   1.8442640e-01	   1.5837195e-01	   9.1126225e-02	   1.0553973e-01	   1.8700252e-01	   5.7526427e-03	   5.0128474e-02	   8.9844553e-02	   1.1951094e-01	   8.8809911e-02	   5.2718712e-02	   1.2493278e-01	   1.4704916e-01	   5.1945724e-02	  -1.2036446e-02	   7.7825893e-02	   7.0463352e-02	   6.5077512e-02	   4.1399930e-02	   5.1445276e-02	   4.0781479e-02	   1.1375251e-01	   5.8424476e-02	   8.7363579e-02	   2.8454091e-02	   4.5664209e-02	  -2.7629282e-02	  -6.9301688e-03	  -5.0765135e-02	   3.2603757e-02	   9.2187863e-02	   9.3483269e-02	  -2.9093521e-02	   7.5688042e-02	   9.2185414e-02	   5.5296845e-05	   5.9571173e-02	   8.7404209e-02	   7.0897703e-02	   6.7427606e-03	  -3.1861797e-03	   7.5311914e-02	  -8.9568729e-03	   6.8140773e-02	   5.2609036e-02	  -1.6608145e-03	  -2.7109836e-02	   4.5925826e-02	  -6.3201476e-02	   3.0975367e-03	   6.2887687e-02	  -1.6332319e-02	   2.4842972e-02	  -1.8551101e-03	   4.0758238e-02	   2.3568382e-02	   1.0574022e-01	   3.7126396e-04	   1.1455255e-02	   3.1479720e-02	  -4.3984720e-02	  -2.0957750e-02	  -1.1057399e-01	  -4.3324053e-02	   1.6339010e-02	   4.8815189e-02	  -7.0901241e-03	   3.2660598e-02	  -3.5182745e-02	  -2.2143204e-02	  -1.9913951e-02	  -2.8338839e-02	  -1.3071693e-02	  -1.8804125e-02	  -6.2375470e-02	   1.1385104e-01	  -7.8646887e-03	  -1.1048357e-02	   7.6360627e-02	   7.2978675e-02	  -6.1066958e-02	  -6.7369504e-02	  -2.3721290e-02	  -7.3074358e-03	  -7.1764618e-02	   4.4746244e-03	   1.6166234e-02	   8.0681591e-03	  -1.6214768e-02	   1.0456768e-02	   1.2577295e-02	  -1.3414353e-02	   1.0708788e-01	   5.7476814e-02	  -1.6959375e-02	   2.7206601e-03	  -1.1118401e-02	  -7.2002389e-03	  -6.6503402e-02	  -5.2248721e-02	  -7.4970028e-03	   3.6768373e-02	  -8.4646099e-02	   8.6013050e-04	   4.2964196e-02	   7.6975603e-02	  -9.5207858e-02	   5.1073784e-03	   3.8751527e-02	   9.2066258e-03	  -5.0570692e-02	  -1.1420745e-01	   1.2202679e-01	   1.4425158e-02	  -5.0609781e-03	   6.8881487e-02	   1.6039227e-02	  -4.4113849e-02	  -3.2958379e-02	
